name,email,license_number,total_trips,total_earnings,safety_score,on_time_delivery_rate,experience_years,rest_compliance_rate,avg_speed_profile,harsh_braking_events,harsh_acceleration_events,fuel_efficiency_score,route_adherence,customer_satisfaction,training_level,certifications,preferred_routes,fatigue_score,id
Munyaneza Marie,munyaneza.marie304@outlook.com,DL00803,40,44489.06,0.9490571890192789,0.9570863637815773,12.001038136034818,0.8066288800815101,"{""highway"": 53.21311705317769, ""city"": 29.863853690756724, ""residential"": 43.28821091880094}",44,8,0.88139623906037,0.8445351752735665,4.253122230939608,5,"[""Basic""]","[""R369"", ""R391"", ""R084""]",0.45078331896428814,803
Niyonzima Clementine,niyonzima.clementine747@gov.rw,DL00804,59,16920.01,0.9541038890841833,0.9640366427351615,9.253427087242667,0.9766838578661948,"{""highway"": 54.19734874593489, ""city"": 16.494526917980817, ""residential"": 43.4326271633781}",8,36,0.9203858763456998,0.7282231557375367,3.4589434582847645,2,"[""Basic"", ""Advanced""]","[""R425"", ""R146"", ""R456""]",0.39750492610573707,804
Niyonzima Olivier,niyonzima.olivier962@gov.rw,DL00805,75,28232.19,0.9300054142513887,0.9716780323508473,12.589667937199463,0.7061844408808441,"{""highway"": 60.6060498043572, ""city"": 24.330346162260586, ""residential"": 43.097076489360894}",41,27,0.8186436960037231,0.9650746177106679,3.188811780723837,2,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R493"", ""R473"", ""R211""]",0.1356235323714807,805
Bizimana Thierry,bizimana.thierry412@gov.rw,DL00806,33,2664.51,0.6616254638332103,0.9152836631567393,5.4979065872145325,0.9323670323644964,"{""highway"": 59.872259578878015, ""city"": 17.141734488295914, ""residential"": 47.45315609017965}",19,2,0.678541723416301,0.8286483487824488,4.340194923954793,5,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R203"", ""R222"", ""R042""]",0.2119437817435883,806
Bizimana Odette,bizimana.odette191@irembo.rw,DL00807,11,45953.96,0.7616192328829864,0.7159169104825444,11.521957749986843,0.9488346266944225,"{""highway"": 65.15170181023066, ""city"": 27.965983956291687, ""residential"": 48.596565831243076}",14,10,0.6933009009202463,0.8649242632401077,3.8605753630274684,5,"[""Basic"", ""Advanced""]","[""R364"", ""R297"", ""R382""]",0.2078848807502415,807
Uwineza Theophile,uwineza.theophile625@gov.rw,DL00808,24,15200.58,0.9591960440955651,0.7446146650758421,8.264544757985327,0.9733554540624916,"{""highway"": 57.51915981049588, ""city"": 20.522238311190232, ""residential"": 45.37530370893158}",39,22,0.7125729762995909,0.7263915769369955,4.668799220417586,2,"[""Basic"", ""Advanced""]","[""R148"", ""R428"", ""R055""]",0.3232210801936638,808
Ntawukulilyayo Claudine,ntawukulilyayo.claudine954@outlook.com,DL00809,55,6012.28,0.7945433903637475,0.9056479384758807,9.830670916340845,0.9847673692872136,"{""highway"": 67.1562163384798, ""city"": 21.62326391529918, ""residential"": 47.764444276036826}",2,7,0.6784654983377303,0.7587784401435647,3.34577798159951,4,"[""Basic""]","[""R189"", ""R112"", ""R376""]",0.38255061876645124,809
Nshimiyimana Claude,nshimiyimana.claude288@outlook.com,DL00810,171,7240.19,0.6100450500359191,0.8649630480828323,1.5996988033389021,0.9363068547044603,"{""highway"": 52.134474828702025, ""city"": 28.782488392562275, ""residential"": 38.53613636909904}",33,39,0.7053992458733713,0.7093008548863968,4.516309087389599,4,"[""Basic""]","[""R463"", ""R140"", ""R137""]",0.49759028753766377,810
Niyonsaba Claude,niyonsaba.claude861@outlook.com,DL00811,106,43451.52,0.6301180221561741,0.9013866598686139,12.65070671329575,0.8548341355096986,"{""highway"": 55.162065804601895, ""city"": 21.892989271265435, ""residential"": 48.02993185561692}",19,26,0.8088964638490995,0.908202764530126,4.532746808953831,3,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R365"", ""R390"", ""R242""]",0.3938144946007446,811
Habyarimana Immaculee,habyarimana.immaculee773@yahoo.com,DL00812,136,45516.58,0.9008512044538286,0.9023532718352973,8.801374888495133,0.9403793719539053,"{""highway"": 60.33839943463668, ""city"": 29.7424591064279, ""residential"": 48.18311335706414}",32,27,0.9148715326495036,0.786937022331572,3.1798470072634126,1,"[""Basic"", ""Advanced""]","[""R054"", ""R212"", ""R024""]",0.27651308807953534,812
Nkurunziza Jacqueline,nkurunziza.jacqueline921@irembo.rw,DL00813,95,10833.48,0.9998147027207892,0.7857841660740725,1.126393878918654,0.9853462625929905,"{""highway"": 60.98026920638019, ""city"": 16.548187766411374, ""residential"": 42.61477518278376}",5,15,0.9418777110647483,0.7967170439884644,4.351487138610958,5,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R315"", ""R074"", ""R499""]",0.3985148589588646,813
Nyiraneza Esperance,nyiraneza.esperance201@outlook.com,DL00814,156,22192.97,0.5563284731304026,0.7889431003559371,11.734475053904363,0.8957588064985211,"{""highway"": 50.39142111772695, ""city"": 19.57942236224421, ""residential"": 49.179708661554166}",29,40,0.7258238244157508,0.9467994319518825,4.83870646412615,2,"[""Basic"", ""Advanced""]","[""R050"", ""R397"", ""R339""]",0.1512741858282162,814
Kamanzi Francoise,kamanzi.francoise906@irembo.rw,DL00815,163,18634.12,0.5188968615347315,0.9552699086932636,1.583601837091331,0.9519362579843651,"{""highway"": 67.57219625373855, ""city"": 24.34858683576234, ""residential"": 36.74656837085253}",39,40,0.6123489842610972,0.9007832220407445,4.548820559692963,2,"[""Basic"", ""Advanced""]","[""R360"", ""R251"", ""R332""]",0.33250468895622154,815
Mugisha Beatrice,mugisha.beatrice929@yahoo.com,DL00816,31,49027.23,0.9877605991956849,0.8542879863771156,14.889144398351604,0.9947502667445444,"{""highway"": 53.131331210749856, ""city"": 27.370074520687297, ""residential"": 47.15675164487581}",43,38,0.9175263509512543,0.8890080956824646,4.726656370674064,2,"[""Basic"", ""Advanced""]","[""R418"", ""R013"", ""R043""]",0.3462616568031033,816
Hakizimana Jean,hakizimana.jean419@irembo.rw,DL00817,109,27054.43,0.8205603731162513,0.9878674499112614,2.935266687203691,0.7740698166156671,"{""highway"": 59.95518836843486, ""city"": 24.4236491992637, ""residential"": 31.67048483658601}",18,39,0.9932713403165276,0.928559826090508,4.9409825684351905,5,"[""Basic"", ""Advanced""]","[""R158"", ""R289"", ""R293""]",0.22636881880256074,817
Mukashema Jean,mukashema.jean669@gov.rw,DL00818,34,8375.38,0.8474306188069497,0.80099986554908,9.97036257174424,0.7029684896701085,"{""highway"": 66.89766837530331, ""city"": 29.59857204384017, ""residential"": 32.93455526895165}",26,16,0.6420465433883172,0.8435930919755565,3.9617100263250045,3,"[""Basic"", ""Hazardous Materials""]","[""R443"", ""R185"", ""R367""]",0.22890508605382376,818
Nkurunziza Immaculee,nkurunziza.immaculee142@irembo.rw,DL00819,77,29212.71,0.5870908589358772,0.8124727789246384,10.662696138550384,0.9655071221901025,"{""highway"": 58.38508193714326, ""city"": 22.261914502274667, ""residential"": 45.91315811194108}",46,21,0.7120218577919154,0.8211078274208978,3.677411340830081,3,"[""Basic"", ""Advanced""]","[""R130"", ""R329"", ""R108""]",0.29651147706601755,819
Hakizimana Claude,hakizimana.claude645@irembo.rw,DL00820,158,40464.08,0.9654373643947822,0.850816397321986,12.09548004591285,0.8818890358788771,"{""highway"": 58.264845708978555, ""city"": 26.937514267224564, ""residential"": 46.52002607672896}",40,19,0.8558065001083186,0.7781554525898327,4.23202411867806,2,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R092"", ""R046"", ""R125""]",0.273153131583541,820
Mugisha Alphonsine,mugisha.alphonsine490@gov.rw,DL00821,20,23435.39,0.5527952487454003,0.9456585745498661,13.921780033043355,0.8013973911568318,"{""highway"": 68.79476087393651, ""city"": 17.947239637278543, ""residential"": 38.049174850091234}",34,6,0.8374537897919039,0.9251470449614306,3.6035494049018824,5,"[""Basic"", ""Advanced""]","[""R006"", ""R293"", ""R373""]",0.2777613452873354,821
Mukashema Francois,mukashema.francois902@outlook.com,DL00822,155,45874.29,0.8561158526914887,0.8805222951511784,12.200624490297441,0.7093822069161423,"{""highway"": 69.5009958842106, ""city"": 28.32640302551062, ""residential"": 37.919073915715416}",39,6,0.7127093905997318,0.9146885212842534,3.370664724360526,4,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R377"", ""R391"", ""R440""]",0.26343963646231705,822
Kamanzi Immaculee,kamanzi.immaculee293@irembo.rw,DL00823,104,10301.76,0.8470461592666331,0.7024136300402231,5.133637335868043,0.834365143803047,"{""highway"": 53.24115091885028, ""city"": 27.445177069981952, ""residential"": 44.98526727700515}",41,1,0.6724184577057084,0.8243738400231986,4.987015934507017,1,"[""Basic""]","[""R364"", ""R170"", ""R344""]",0.492054725066724,823
Nshimiyimana Claude,nshimiyimana.claude615@gov.rw,DL00824,127,15071.33,0.5398735807808768,0.8520379962213076,2.393635788947366,0.9412090984046667,"{""highway"": 55.221694627812504, ""city"": 28.143088466521007, ""residential"": 39.96440086926631}",43,17,0.689928006050567,0.9709110321409165,4.604217790492809,2,"[""Basic"", ""Advanced""]","[""R424"", ""R247"", ""R260""]",0.2021410452196486,824
Niyitegeka Beatrice,niyitegeka.beatrice68@yahoo.com,DL00825,35,47572.45,0.672375799172058,0.9562325318784228,2.5549341031159356,0.8752338208970276,"{""highway"": 50.19535107869537, ""city"": 26.92286721538383, ""residential"": 49.97129989018657}",14,16,0.6309841758985971,0.728521993966632,3.435990585919783,1,"[""Basic""]","[""R196"", ""R099"", ""R133""]",0.2526783087939357,825
Habimana Theoneste,habimana.theoneste694@gmail.com,DL00826,34,40927.11,0.5503664503483634,0.9595519798121633,1.1753824822191206,0.8581214802556759,"{""highway"": 69.60740333828508, ""city"": 22.72090135390982, ""residential"": 42.186433585263686}",38,13,0.6449879518013102,0.8463101090783322,3.4925345967446755,4,"[""Basic"", ""Hazardous Materials""]","[""R369"", ""R405"", ""R125""]",0.2882480122900194,826
Uwase Theogene,uwase.theogene329@gmail.com,DL00827,90,29937.57,0.8486502449729447,0.9691164846553224,9.014924993501692,0.7688110697765906,"{""highway"": 56.51295734713423, ""city"": 21.76113366527187, ""residential"": 44.8017495481021}",31,0,0.6519849953256779,0.967053295906803,3.2713983125072694,3,"[""Basic"", ""Advanced""]","[""R137"", ""R351"", ""R049""]",0.4423275554600167,827
Niyibizi Marie,niyibizi.marie350@yahoo.com,DL00828,94,18894.04,0.5748901725264043,0.7653173049837854,11.952859419903971,0.8763260270628361,"{""highway"": 58.3120296889749, ""city"": 15.625892937295943, ""residential"": 30.800117069114204}",41,23,0.9365360796845554,0.8333882746969612,4.021483513869372,5,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R002"", ""R018"", ""R114""]",0.16690327165398394,828
Niyonzima Theoneste,niyonzima.theoneste671@gov.rw,DL00829,70,42482.94,0.9953286654502703,0.7310782633741999,13.00131220798404,0.8226958757735471,"{""highway"": 59.5948774123897, ""city"": 17.3974808969752, ""residential"": 37.92659854977303}",36,37,0.7525860043651502,0.7436887966763991,4.537428227894759,1,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R166"", ""R449"", ""R311""]",0.1283132472114517,829
Uwase Theophile,uwase.theophile938@gov.rw,DL00830,164,1208.28,0.5617987443368802,0.9969820081218579,5.619533409370169,0.9764550112934102,"{""highway"": 53.14948339423956, ""city"": 15.86044109674492, ""residential"": 40.85806477031475}",44,14,0.9337327935559048,0.8894388164133226,3.7864325396398093,4,"[""Basic"", ""Advanced""]","[""R352"", ""R286"", ""R183""]",0.13690258241735065,830
Munyakazi Pierre,munyakazi.pierre291@yahoo.com,DL00831,158,5233.47,0.8529448560332336,0.7371084929422329,3.2880231393504875,0.9984047281270898,"{""highway"": 56.22463903930211, ""city"": 15.99660204594793, ""residential"": 36.20816604962719}",43,34,0.9122294024359013,0.7305816475981799,4.261993414059015,3,"[""Basic"", ""Advanced""]","[""R354"", ""R068"", ""R095""]",0.2940176499375178,831
Mugisha Jean,mugisha.jean954@irembo.rw,DL00832,151,14878.25,0.8911151764838388,0.8888227174671162,7.706492979216516,0.915500304671512,"{""highway"": 54.78591908323145, ""city"": 23.266362524086798, ""residential"": 44.69558393110411}",0,29,0.753311512998114,0.9622907054163877,3.4425336119007737,3,"[""Basic"", ""Hazardous Materials""]","[""R118"", ""R128"", ""R427""]",0.31936736555230627,832
Kamanzi Ignace,kamanzi.ignace787@irembo.rw,DL00833,143,39522.34,0.8145244783271206,0.92385160344593,14.896122262835588,0.8008620580154916,"{""highway"": 57.760919942178695, ""city"": 19.331320724493338, ""residential"": 36.59105803878966}",39,10,0.6076579408847222,0.9990806999856212,4.543830176550753,3,"[""Basic"", ""Advanced""]","[""R409"", ""R206"", ""R308""]",0.4667982316342858,833
Umuhoza Olivier,umuhoza.olivier582@irembo.rw,DL00834,113,49983.43,0.7508273230277827,0.7541486379991922,14.534224297928924,0.7795290067015868,"{""highway"": 66.61400517208212, ""city"": 26.58875553846707, ""residential"": 37.5297852716391}",34,16,0.8804907671647266,0.9571514813598334,3.374854680326709,2,"[""Basic""]","[""R317"", ""R298"", ""R308""]",0.4679336693505146,834
Nkurunziza Pierre,nkurunziza.pierre208@outlook.com,DL00835,150,20832.39,0.978093835451233,0.8148527224723684,14.282022168138708,0.7065985131415783,"{""highway"": 60.80531022984221, ""city"": 28.55032433725391, ""residential"": 38.966920106458474}",15,30,0.6445269086337441,0.7895281870463863,4.522658089154079,3,"[""Basic"", ""Advanced""]","[""R097"", ""R199"", ""R292""]",0.3695785997992599,835
Habyarimana Jeanne,habyarimana.jeanne431@gov.rw,DL00836,75,23862.57,0.888332186412921,0.8682751490411509,14.508362050777016,0.782917462298444,"{""highway"": 60.445400239041675, ""city"": 23.068966063905947, ""residential"": 39.98655526864083}",45,38,0.8613125276299596,0.8002352407236313,4.051715225212667,4,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R469"", ""R403"", ""R091""]",0.11134636665852593,836
Niyitegeka Odette,niyitegeka.odette599@gmail.com,DL00837,155,10074.05,0.9849802875094772,0.9706980266208385,0.591737704357941,0.9112279087268265,"{""highway"": 60.521527419825745, ""city"": 15.332343526769433, ""residential"": 48.49429276213855}",18,3,0.6926147120800934,0.9787035286934733,4.819247751106029,3,"[""Basic"", ""Advanced""]","[""R467"", ""R494"", ""R051""]",0.21629447029692886,837
Nzeyimana Ignace,nzeyimana.ignace645@outlook.com,DL00838,125,13093.94,0.7481616161879548,0.8880546664455781,11.533236662001586,0.9400258383471897,"{""highway"": 63.19866850485201, ""city"": 25.3791533862601, ""residential"": 48.98192336963898}",13,11,0.924390872651328,0.9757821672514355,3.818882213613073,2,"[""Basic"", ""Advanced""]","[""R391"", ""R270"", ""R176""]",0.2019027597084395,838
Habimana Aimable,habimana.aimable158@outlook.com,DL00839,80,31078.00,0.685698446515421,0.8275448271417117,6.982978455252045,0.9342322263188771,"{""highway"": 53.500502335900975, ""city"": 15.938819531333358, ""residential"": 37.86619256892421}",29,9,0.8134869386005311,0.7511035884310043,4.497460957660931,1,"[""Basic"", ""Advanced""]","[""R339"", ""R490"", ""R106""]",0.1329753612151209,839
Munyakazi Immaculee,munyakazi.immaculee247@yahoo.com,DL00840,166,5330.67,0.6443177618337601,0.7932298432533091,12.313867860056503,0.8101029531267082,"{""highway"": 53.542731213159335, ""city"": 17.227834827522884, ""residential"": 31.067828876341117}",38,7,0.744251366515513,0.8948346657899289,4.114263915770995,3,"[""Basic""]","[""R281"", ""R143"", ""R325""]",0.42952289851281966,840
Niyonzima Aimable,niyonzima.aimable864@gmail.com,DL00841,176,16184.10,0.8235200439898571,0.9285602494090985,9.091792870698724,0.7642266157404735,"{""highway"": 55.424021950641254, ""city"": 21.802437860329615, ""residential"": 49.720744369775005}",0,10,0.6329824685345558,0.7226895655109707,3.2092069975227937,2,"[""Basic"", ""Advanced""]","[""R147"", ""R060"", ""R286""]",0.3589266951832153,841
Mukamana Beatrice,mukamana.beatrice821@irembo.rw,DL00842,200,26508.49,0.9592437923152253,0.9627960365951387,3.1009437078607522,0.735369171384613,"{""highway"": 56.726602751686166, ""city"": 18.942099149524957, ""residential"": 34.119500375429816}",13,29,0.7045615409616651,0.7463180739057045,4.189287738525772,3,"[""Basic"", ""Hazardous Materials""]","[""R410"", ""R247"", ""R442""]",0.17422663328387283,842
Mukashema Emmanuel,mukashema.emmanuel910@yahoo.com,DL00843,11,21146.56,0.9344241740790605,0.8113741986119094,7.6383813278010795,0.8621961942523488,"{""highway"": 57.389912410227865, ""city"": 15.01752178194132, ""residential"": 30.069215011932233}",9,2,0.6704118837841255,0.7870281030665723,3.6501090953774016,5,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R012"", ""R098"", ""R463""]",0.3333670018709891,843
Niyonsaba Alphonse,niyonsaba.alphonse130@irembo.rw,DL00844,188,23229.19,0.9711611022576094,0.7743880181310991,10.824787723960402,0.8778938894662609,"{""highway"": 53.46600412622557, ""city"": 24.805076586794776, ""residential"": 37.71992612605879}",10,7,0.7723157042820876,0.9201036385419872,4.621698006895567,1,"[""Basic"", ""Advanced""]","[""R490"", ""R008"", ""R176""]",0.4923826125701206,844
Hakizimana Francois,hakizimana.francois49@outlook.com,DL00845,178,7540.41,0.7562005711878621,0.9483295686551583,5.410036101609184,0.9492342151608076,"{""highway"": 66.90655390936851, ""city"": 17.79004624056256, ""residential"": 33.24799226460166}",11,6,0.9624305867205791,0.7274686763142796,3.654191159329935,2,"[""Basic"", ""Hazardous Materials""]","[""R109"", ""R495"", ""R315""]",0.14926194975846863,845
Mukashema Theophile,mukashema.theophile410@irembo.rw,DL00846,126,21049.07,0.7600266603464861,0.9504169450330424,13.887962285431183,0.9113748836219246,"{""highway"": 57.21522445935361, ""city"": 25.504340999652005, ""residential"": 43.12640478710081}",8,32,0.9411882939412122,0.9686480700851268,4.504888902164412,5,"[""Basic"", ""Advanced""]","[""R013"", ""R079"", ""R470""]",0.31187597615651785,846
Hakizimana Jacqueline,hakizimana.jacqueline518@irembo.rw,DL00847,104,32833.12,0.8127438326486994,0.7895018821800264,7.3757193102079555,0.8358031783723554,"{""highway"": 52.617835250947444, ""city"": 21.49343491077881, ""residential"": 38.280126418653815}",50,34,0.6128893368716538,0.9277090355133124,4.91112431020442,1,"[""Basic"", ""Advanced""]","[""R318"", ""R183"", ""R457""]",0.45301297456556866,847
Ndagijimana Jeanne,ndagijimana.jeanne991@yahoo.com,DL00848,127,12448.38,0.7561956555203593,0.9956559942439971,10.557720795142554,0.7355634985511618,"{""highway"": 66.10700850198114, ""city"": 28.657876459804946, ""residential"": 46.308628858863074}",47,10,0.6080355771740343,0.9255380689669193,4.802011502373551,2,"[""Basic""]","[""R035"", ""R065"", ""R394""]",0.14313148345377802,848
Ntawukulilyayo Jacqueline,ntawukulilyayo.jacqueline774@gov.rw,DL00849,107,18338.37,0.8114238184923728,0.9837784201932609,9.56755856796678,0.7179948211413375,"{""highway"": 68.05012490548067, ""city"": 28.96080194925288, ""residential"": 42.62998541239142}",20,15,0.8326659082722405,0.998169288852603,4.005730155804849,5,"[""Basic"", ""Advanced""]","[""R341"", ""R383"", ""R096""]",0.39002273512005337,849
Uwimana Jeanne,uwimana.jeanne193@irembo.rw,DL00850,153,28805.75,0.9225272280485444,0.8051723777553262,3.2692461211261468,0.7571109238813181,"{""highway"": 65.10034043522275, ""city"": 16.415800382397084, ""residential"": 32.93849849057318}",26,15,0.7469741373599719,0.8171935575513958,3.3308822560402103,3,"[""Basic"", ""Advanced""]","[""R150"", ""R143"", ""R149""]",0.23687803250793077,850
Munyakazi Beatrice,munyakazi.beatrice194@yahoo.com,DL00851,127,30458.75,0.9081450579131325,0.9787084246068276,6.4742966652302,0.7749264677647606,"{""highway"": 55.65212474116204, ""city"": 19.66490809665564, ""residential"": 48.87578733284918}",48,35,0.6952652194049267,0.8838483738727703,4.524140592314737,4,"[""Basic""]","[""R183"", ""R026"", ""R349""]",0.11385991315661813,851
Niyonsaba Theoneste,niyonsaba.theoneste523@outlook.com,DL00852,22,9522.28,0.6571530441872031,0.9169358580544125,7.936652699370672,0.9119310958318949,"{""highway"": 51.67062545963977, ""city"": 17.285048366826583, ""residential"": 32.891708434774266}",49,38,0.9579158902181802,0.7311902746610053,4.701945400757701,1,"[""Basic"", ""Advanced""]","[""R240"", ""R486"", ""R115""]",0.3204639221841693,852
Munyaneza Esperance,munyaneza.esperance663@outlook.com,DL00853,184,8593.97,0.5716053436646047,0.9926793509058012,14.882066725628572,0.9432458794212393,"{""highway"": 53.71145139053145, ""city"": 20.1736626526886, ""residential"": 48.2585731285335}",0,11,0.640686973406341,0.9853836434598207,4.28180116287265,4,"[""Basic"", ""Advanced""]","[""R272"", ""R289"", ""R383""]",0.1238167101100777,853
Nzeyimana Francois,nzeyimana.francois979@yahoo.com,DL00854,86,42480.36,0.5263174650170975,0.8711236968182515,8.039319410817505,0.7840673392545389,"{""highway"": 67.78803862359207, ""city"": 22.15699837336794, ""residential"": 36.57488382323524}",40,40,0.9112832500001443,0.8777127611365081,4.978949183721454,2,"[""Basic"", ""Advanced""]","[""R495"", ""R199"", ""R203""]",0.39394332555228506,854
Niyomugabo Eric,niyomugabo.eric206@irembo.rw,DL00855,78,19552.85,0.7097191318919402,0.7455390117392972,13.017103218917226,0.8588295417225774,"{""highway"": 69.81508069088613, ""city"": 16.079947815258926, ""residential"": 32.76788452109897}",11,8,0.6443229674988307,0.9458607131786699,3.3866581637804236,1,"[""Basic"", ""Advanced""]","[""R130"", ""R138"", ""R232""]",0.35088491695131097,855
Mugisha Jeanne,mugisha.jeanne98@yahoo.com,DL00856,37,38109.96,0.6734627685340396,0.7303146442188817,13.977908665951778,0.8081574710549504,"{""highway"": 52.523921112032156, ""city"": 20.192298338723134, ""residential"": 34.33815797858855}",9,14,0.6701680689136825,0.7139598815310273,3.120037586670698,2,"[""Basic"", ""Advanced""]","[""R250"", ""R325"", ""R495""]",0.34274188189962734,856
Mugisha Francoise,mugisha.francoise252@gmail.com,DL00857,31,38675.47,0.5140556644821566,0.7868241713854545,4.120943310674921,0.8609165134909156,"{""highway"": 58.68347042360301, ""city"": 15.295676737279507, ""residential"": 41.496805063325866}",12,11,0.7472186298737358,0.9665984627784509,3.0315789384606555,2,"[""Basic"", ""Hazardous Materials""]","[""R175"", ""R419"", ""R278""]",0.3018028022776578,857
Uwimana Pierre,uwimana.pierre339@outlook.com,DL00858,176,4725.13,0.8738073694767978,0.7266792911195274,12.945559088477669,0.9965448047628667,"{""highway"": 55.71257913371311, ""city"": 24.865229058123404, ""residential"": 43.493705514323324}",18,2,0.6337981301946042,0.8033031850993895,3.860911687289219,5,"[""Basic"", ""Advanced""]","[""R120"", ""R495"", ""R409""]",0.26518674640392415,858
Munyemana Alphonse,munyemana.alphonse186@yahoo.com,DL00859,93,38961.28,0.6898044528414056,0.7948034853446659,7.442286936700861,0.962444397853564,"{""highway"": 51.76007508114208, ""city"": 16.989791075741273, ""residential"": 39.31866123225005}",18,1,0.8515787841170177,0.9339762488238204,3.7925256403697523,5,"[""Basic"", ""Advanced""]","[""R221"", ""R071"", ""R366""]",0.46141174276059416,859
Munyaneza Ignace,munyaneza.ignace744@gov.rw,DL00860,134,3026.94,0.794749573044746,0.7593569291257813,9.264072158384247,0.9329817288857069,"{""highway"": 60.73856356780662, ""city"": 18.164277888494883, ""residential"": 37.73525924369514}",15,36,0.7843874850931633,0.9852958930816833,3.936663605702801,4,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R034"", ""R256"", ""R198""]",0.44278542377514574,860
Ndagijimana Theoneste,ndagijimana.theoneste230@outlook.com,DL00861,105,28710.39,0.8574036156466074,0.999390620924371,13.065195738362238,0.755832231058653,"{""highway"": 65.85692921360736, ""city"": 21.52280765188037, ""residential"": 42.784818378470646}",29,40,0.6345898985930477,0.8832354278374108,3.9614654667088214,5,"[""Basic"", ""Advanced""]","[""R295"", ""R058"", ""R025""]",0.26496616347886537,861
Mukamana Jacqueline,mukamana.jacqueline854@gov.rw,DL00862,11,21439.66,0.7758562724155593,0.7785826094891416,2.605563610038656,0.7891351497706522,"{""highway"": 58.87085561887784, ""city"": 29.914436427169225, ""residential"": 34.37857421774861}",34,11,0.7892267923678218,0.9390075928558592,4.297723126276104,5,"[""Basic"", ""Advanced""]","[""R352"", ""R346"", ""R294""]",0.3648328993678609,862
Mugisha Esperance,mugisha.esperance195@gmail.com,DL00863,75,43464.41,0.5058427768229544,0.9710978242690957,6.303566917155375,0.8167697741078863,"{""highway"": 52.14630912813348, ""city"": 23.160600996550272, ""residential"": 31.33895627229809}",16,8,0.814536567841005,0.8291918241165942,3.4327695459705083,3,"[""Basic"", ""Hazardous Materials""]","[""R321"", ""R264"", ""R462""]",0.10814315493047949,863
Nyiraneza Aimable,nyiraneza.aimable402@irembo.rw,DL00864,17,8372.56,0.7318057519875486,0.8813499297112128,9.295677537461929,0.882000547565157,"{""highway"": 55.151431992005946, ""city"": 23.784443609764935, ""residential"": 36.513230210750635}",13,38,0.8732809059353597,0.9688172708550999,3.219675778689951,1,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R225"", ""R348"", ""R489""]",0.20552706310317498,864
Munyakazi Francois,munyakazi.francois485@irembo.rw,DL00865,34,36239.86,0.6535505295981383,0.8944318918971491,0.9978276943773745,0.774327529617061,"{""highway"": 62.76936362229559, ""city"": 29.834833926631582, ""residential"": 49.041843686806324}",24,37,0.7047145595379004,0.7040404955762837,3.003596519426826,3,"[""Basic"", ""Advanced""]","[""R099"", ""R207"", ""R292""]",0.36930494385804113,865
Ndagijimana Jeanne,ndagijimana.jeanne890@yahoo.com,DL00866,109,38206.15,0.5857922129406574,0.9825464405181936,5.753845621146777,0.9295308874231079,"{""highway"": 67.55608002207975, ""city"": 22.554091239157824, ""residential"": 49.48974707029051}",17,20,0.8951945706912015,0.9726830748454041,4.610544089589228,3,"[""Basic"", ""Advanced""]","[""R065"", ""R305"", ""R120""]",0.34961661885094486,866
Mukashema Theoneste,mukashema.theoneste644@gmail.com,DL00867,175,47605.17,0.6156588071673585,0.9295607722279989,10.523020446412419,0.8764848292192559,"{""highway"": 50.778893336404636, ""city"": 27.93767010551074, ""residential"": 42.775445302737175}",39,18,0.7079144609022102,0.7576166805810254,3.3876406433152058,3,"[""Basic""]","[""R216"", ""R129"", ""R132""]",0.13617051891204143,867
Niyomugabo Beatrice,niyomugabo.beatrice270@yahoo.com,DL00868,190,48855.31,0.5425469186595864,0.8660431501167086,5.495552151938853,0.7551218196331544,"{""highway"": 55.8756543798931, ""city"": 28.805618864083247, ""residential"": 43.562479811973475}",2,26,0.8878275095922699,0.9009032902563356,4.422573084654956,1,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R185"", ""R183"", ""R120""]",0.11433686800712511,868
Ndagijimana Eric,ndagijimana.eric38@irembo.rw,DL00869,180,7808.85,0.6928807730138347,0.998055458567018,4.151865060878442,0.9708734486318525,"{""highway"": 63.56303978298957, ""city"": 15.133609035076367, ""residential"": 38.79514709569987}",14,36,0.8322670107505422,0.8528234428388413,3.8284736480137056,5,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R290"", ""R117"", ""R184""]",0.4530539123796341,869
Nshimiyimana Emmanuel,nshimiyimana.emmanuel495@gov.rw,DL00870,129,14054.23,0.7277177669073378,0.8039893721508171,11.505183441937122,0.716357685801752,"{""highway"": 61.36049212488845, ""city"": 28.6599046699567, ""residential"": 42.735470349417454}",45,13,0.6160058238656125,0.7235084225824738,4.956881415744057,4,"[""Basic"", ""Advanced""]","[""R305"", ""R293"", ""R021""]",0.35997453926362877,870
