route_code,cost,start_location,end_location,estimated_travel_time,distance,avg_traffic_density,avg_fuel_consumption,historical_delays,weather_risk_factor,time_of_day_efficiency,day_of_week_efficiency,seasonal_factors,complexity_score,historical_incidents,id_x,vehicle_id,driver_id,route_id,start_time,end_time,actual_duration,expected_duration,start_fuel_level,end_fuel_level,fuel_consumed,actual_distance,planned_distance,average_speed,max_speed,idle_time,weather_conditions,traffic_conditions,on_time_status,cargo_weight,cargo_type,maintenance_issues_reported,driver_fatigue_score,id_y,name,email,license_number,total_trips_driver,total_earnings,safety_score,on_time_delivery_rate,experience_years,rest_compliance_rate,avg_speed_profile,harsh_braking_events,harsh_acceleration_events,fuel_efficiency_score,route_adherence,customer_satisfaction,training_level,certifications,preferred_routes,fatigue_score,id_merged,license_plate,model,capacity,category,status,total_trips_vehicle,total_distance_travelled,manufacture_year,fuel_efficiency,maintenance_score,last_maintenance_date,maintenance_frequency,engine_hours,idle_time_percentage,avg_speed,emissions_data,tire_wear_rate,breakdown_frequency,sensor_data_json,operational_cost_per_mile,driver_id_vehicles,route_id_vehicles,id_vehicles
R391,449.7991581654993,Kibuye,Musanze,2,352.90777191323275,0.5491257210760195,14.57909715038496,27.579349112870165,0.44197622981682,"{""0"": 0.8765444500361423, ""1"": 0.8273422638600826, ""2"": 0.7040064470501568, ""3"": 0.9496854909148057, ""4"": 0.9101098200027844, ""5"": 0.8809687547050589, ""6"": 0.7171116603373466, ""7"": 0.9378372540710276, ""8"": 0.7907668965272162, ""9"": 0.8157198045958494, ""10"": 0.7095867009912351, ""11"": 0.9914817284737101, ""12"": 0.7126187052113315, ""13"": 0.8466048789875066, ""14"": 0.9167271668936903, ""15"": 0.7331903855072287, ""16"": 0.8519798380247785, ""17"": 0.9648807055990702, ""18"": 0.8962232640887647, ""19"": 0.8935117140092013, ""20"": 0.7533064254993581, ""21"": 0.8663655160058461, ""22"": 0.8566233124721444, ""23"": 0.7310767775868019}","{""0"": 0.9490738747244639, ""1"": 0.8925972795288142, ""2"": 0.8996920865669464, ""3"": 0.9910403790080381, ""4"": 0.8906403694744018, ""5"": 0.8610641476920694, ""6"": 0.9597235304464917}","{""winter"": 0.8856254146625543, ""spring"": 0.9867740841806828, ""summer"": 0.952723077149098, ""fall"": 0.8154293362930444}",7.263064043328544,19,391,176,12,391,2024-10-06 12:35:05.818730,2024-10-06 14:17:12.281001,102.10770451269946,120.0,62.309306683740246,27.62106190812305,34.6882447756172,335.7306519020336,352.90777191323275,197.28030524490603,234.2538541327025,7.70275470299825,Fog,Heavy,True,3064.512347095868,General,,0.3990062204032498,15,Kamanzi Odette,drivere4f50f87@example.com,DL00012,21,14861.17,0.8174953708550091,0.8196005954924638,1.8351310197600128,0.841296202847297,"{""highway"": 55.24494249751988, ""city"": 33.039990466777574, ""residential"": 16.692255682595437}",36,15,0.7412897702119451,0.7862461699476556,4.016740753241661,3,['Basic'],"[""R436"", ""R479"", ""R005""]",0.4241399205042434,12,VEH0176,YuTong,96,Coach,inactive,161,69744.00942885368,2010,12.039917493837237,0.9370414076259111,2024-11-28,90,12716.220010358686,0.050498444111345,36.99369955945541,"{""co2"": 138.12206394375897, ""nox"": 22.667917526622}",0.0017282863707281,0.016789914120438,"{""engine_temp"": 204.7443070469164, ""oil_pressure"": 39.33832583769095, ""battery"": 12.544514977803685}",1.5999762099369752,12.0,415.0,176
R392,379.65051662542646,Kigali,Kayonza,9,432.087347070006,0.6658649738599444,21.320346763806317,46.144859820339214,0.367686029428709,"{""0"": 0.8437156939266133, ""1"": 0.9897946691527924, ""2"": 0.9766983983955754, ""3"": 0.7666687056151806, ""4"": 0.8842718102168867, ""5"": 0.7083727026261861, ""6"": 0.7906726381930328, ""7"": 0.8970147461747021, ""8"": 0.8848118826544117, ""9"": 0.7938979335619956, ""10"": 0.8048327368042951, ""11"": 0.8073525465410132, ""12"": 0.713007356305666, ""13"": 0.8102337403601534, ""14"": 0.7521941946921876, ""15"": 0.9122773687504107, ""16"": 0.7038427982119007, ""17"": 0.8255027621701445, ""18"": 0.9038300352226275, ""19"": 0.9996630723778126, ""20"": 0.9825487475950772, ""21"": 0.9651569684495136, ""22"": 0.8066917651739354, ""23"": 0.9876409583894258}","{""0"": 0.9821612516750219, ""1"": 0.814950783314251, ""2"": 0.9675699164286757, ""3"": 0.9829604877125034, ""4"": 0.8672316515096543, ""5"": 0.903877392430159, ""6"": 0.9136098269959851}","{""winter"": 0.7424489537481245, ""spring"": 0.8872783191793966, ""summer"": 0.9882902718464239, ""fall"": 0.8426082605496615}",2.790691767766212,7,392,1186,257,392,2024-05-05 20:58:02.818730,2024-05-06 05:07:49.716317,489.78162644521393,540.0,72.77608589929355,58.80358561210043,13.97250028719312,452.2719039705895,432.087347070006,55.4049249155956,63.32417295525821,93.45144389180422,Fog,Light,True,665.6007877315965,General,,0.4862059069096515,47,Rwigema Alice,driverd178e742@example.com,DL00257,93,1639.68,0.5679265327545184,0.9681019338204944,7.277348181545539,0.8223160668156744,"{""highway"": 57.46992257301684, ""city"": 25.543530092884133, ""residential"": 19.71827943198927}",5,2,0.8620901622466328,0.7061077076304485,4.223940823295079,1,['Basic'],"[""R335"", ""R044"", ""R483""]",0.4459688803322029,257,VEH1186,Isuzu D-Max,85,Coach,active,298,85426.9762992374,2023,15.666846238974523,0.8761623199080788,2025-02-23,114,9464.023565290438,0.1991423654304006,42.77070709567971,"{""co2"": 278.22251069123035, ""nox"": 12.759873266268853}",0.0044942632681783,0.0430981173958106,"{""engine_temp"": 183.64766230810775, ""oil_pressure"": 59.95700889737456, ""battery"": 12.358513447662123}",1.383410747862342,257.0,413.0,1186
R393,181.08845497267137,Gicumbi,Karongi,10,107.15507042741822,0.5261000097420672,19.594770410210742,46.01977007220618,0.4251597618371318,"{""0"": 0.764976336139893, ""1"": 0.8497134386912686, ""2"": 0.8093212564213069, ""3"": 0.9136423610063467, ""4"": 0.8401529919969836, ""5"": 0.7993521215772251, ""6"": 0.9225133116382176, ""7"": 0.8436143894914035, ""8"": 0.8139354304979106, ""9"": 0.9970177292027361, ""10"": 0.9766781385768386, ""11"": 0.8257747391781087, ""12"": 0.9587090817010673, ""13"": 0.7724818940670181, ""14"": 0.7060540743012159, ""15"": 0.9451097886292843, ""16"": 0.962897507041565, ""17"": 0.8421333844795147, ""18"": 0.9016712820280419, ""19"": 0.7057830573300892, ""20"": 0.906158016249272, ""21"": 0.8846706956582886, ""22"": 0.8434155698047032, ""23"": 0.9280424505714258}","{""0"": 0.932328023210862, ""1"": 0.9360278991268606, ""2"": 0.8509233788814281, ""3"": 0.8470785672331984, ""4"": 0.8095299823139117, ""5"": 0.8638986203682996, ""6"": 0.8154573254527371}","{""winter"": 0.8225214627549962, ""spring"": 0.8705872876555173, ""summer"": 0.9380541173899644, ""fall"": 0.9177802243317249}",2.280267218070848,15,393,1059,318,393,2025-02-18 10:16:11.818730,,600.0,600.0,81.40771605083357,,,,107.15507042741822,,,,Rain,Light,True,6394.525021105236,Perishable,,0.4135962768024894,22,Ndagijimana Claude,driverb88b2c8f@example.com,DL00318,107,28168.45,0.5368834000686873,0.9095438463736412,12.864147001096988,0.8977597560673133,"{""highway"": 59.524299425656345, ""city"": 23.092027587911094, ""residential"": 16.90986303395377}",28,24,0.7755664924492595,0.7895180549571794,3.458442697940707,5,"['Basic', 'Advanced']","[""R413"", ""R280"", ""R347""]",0.380909872546101,318,VEH1059,Nissan Patrol,35,Coaster,active,195,36538.45530281912,2023,10.93697772294882,0.9668211762221826,2024-11-15,155,1254.7582298419525,0.0695120021977499,37.42089367867992,"{""co2"": 124.47303633100725, ""nox"": 12.727435611262322}",0.0028175776623003,0.0209186345416368,"{""engine_temp"": 195.9894950013752, ""oil_pressure"": 50.93903752171714, ""battery"": 13.499364706386398}",1.332411216265163,318.0,9.0,1059
R395,369.5064003741878,Nyundo,Rwamagana,8,238.8847598666468,0.4161714698100561,16.645575306251366,15.805429615569777,0.4386621258853063,"{""0"": 0.8762094458583986, ""1"": 0.9315956526391762, ""2"": 0.8280024833275035, ""3"": 0.8656194590697962, ""4"": 0.8660274136136835, ""5"": 0.7220808872118667, ""6"": 0.955800846281516, ""7"": 0.8629757838346602, ""8"": 0.8026206821117132, ""9"": 0.758661314100875, ""10"": 0.7145789222548667, ""11"": 0.7775061507874406, ""12"": 0.8342913215261218, ""13"": 0.8823113605740743, ""14"": 0.7799734213616395, ""15"": 0.9894818299853467, ""16"": 0.7311932447486397, ""17"": 0.7663873278342367, ""18"": 0.7630269717383886, ""19"": 0.7015360311677638, ""20"": 0.8242394745334264, ""21"": 0.7026592741837849, ""22"": 0.7502655243636842, ""23"": 0.8010470021425599}","{""0"": 0.9380114717431964, ""1"": 0.9772856144642998, ""2"": 0.844651745466422, ""3"": 0.9057201253898965, ""4"": 0.8856191861272826, ""5"": 0.8391080545046091, ""6"": 0.8674357936657939}","{""winter"": 0.8267048088934821, ""spring"": 0.9671478974361887, ""summer"": 0.9678618257193683, ""fall"": 0.8696721768372933}",1.5538040277596767,7,395,256,914,395,2024-04-27 21:07:03.818730,2024-04-28 03:51:30.913132,404.4515733736851,480.0,89.1186305558335,78.89182033386778,10.22681022196572,259.33788516737314,238.8847598666468,38.47252460967874,49.53130967615788,69.11661664442418,Fog,Light,True,7461.558268162821,General,Transmission issues,0.1686750896087457,28,Munyaneza Jacqueline,driverc14c2758@example.com,DL00914,43,33774.21,0.6666318540845743,0.7015514436053897,18.847581360595974,0.8075834878656991,"{""highway"": 65.15664932031086, ""city"": 23.560944642135517, ""residential"": 19.50498624416408}",31,23,0.6638108775127071,0.9881741811660928,4.094567932855478,1,['Basic'],"[""R309"", ""R360"", ""R469""]",0.2334089433068043,914,VEH0256,Isuzu D-Max,58,Cab,maintenance,25,6629.367112093985,2019,9.55425826490454,0.5706594034458676,2024-12-17,111,13559.399557614635,0.0677263486845128,53.5249682922753,"{""co2"": 291.60319218634396, ""nox"": 10.320413213403693}",0.0094299693649014,0.0282446195946239,"{""engine_temp"": 211.96410289055197, ""oil_pressure"": 33.38343740044346, ""battery"": 12.800988433191065}",1.225802668343854,914.0,383.0,256
R401,416.02902759797206,Nyanza,Kibuye,9,106.06751829766247,0.4078668734705942,14.244895664463966,23.196386222301843,0.330852229790713,"{""0"": 0.9004385083972106, ""1"": 0.8007263474569399, ""2"": 0.8354190865191069, ""3"": 0.9718295132028815, ""4"": 0.90918732878673, ""5"": 0.8069559165185286, ""6"": 0.9301237458941947, ""7"": 0.8912666583965987, ""8"": 0.7295218613442911, ""9"": 0.8973739745596054, ""10"": 0.7921438631373876, ""11"": 0.7319813658778872, ""12"": 0.9602548310205965, ""13"": 0.7118351532962263, ""14"": 0.7922973499695632, ""15"": 0.817763487842712, ""16"": 0.8428657684719798, ""17"": 0.8070851009681248, ""18"": 0.787294376746731, ""19"": 0.753891803134288, ""20"": 0.7120583598755279, ""21"": 0.9691143626976966, ""22"": 0.9916838779449948, ""23"": 0.8161006027759823}","{""0"": 0.9302424014753742, ""1"": 0.9725721343479146, ""2"": 0.8879163847367302, ""3"": 0.9270832989867662, ""4"": 0.9755739212670205, ""5"": 0.8917922575637448, ""6"": 0.8721078555132361}","{""winter"": 0.7963777321804553, ""spring"": 0.8904149115605815, ""summer"": 0.9441487423066941, ""fall"": 0.9155186119348816}",2.799408754553544,17,401,288,256,401,2024-10-12 23:51:32.818730,2024-10-13 07:36:40.802318,465.1330597967821,540.0,70.89332729521537,50.02984017304122,20.86348712217415,115.03903069158665,106.06751829766247,14.839499571393292,21.946401356347472,90.66407562975698,Clear,Moderate,True,4557.99315038222,General,Tire pressure warning,0.5824991306458996,12,Niyonsaba Claude,driver210263ca@example.com,DL00256,175,9835.5,0.5607896486311944,0.910380838007611,19.236957608879987,0.7033824646038191,"{""highway"": 57.104015546040905, ""city"": 21.831578961099904, ""residential"": 15.401419778174498}",25,0,0.8217873202546231,0.8585784523236318,4.441096787743518,4,"['Basic', 'Advanced']","[""R358"", ""R193"", ""R028""]",0.2614337048019265,256,VEH0288,Toyota Hilux,40,Cab,active,129,54323.64657057668,2023,12.374822729288384,0.6309181548105696,2024-11-29,155,9197.26473300498,0.1691253480591024,38.436992265777896,"{""co2"": 274.9145620744657, ""nox"": 39.35705862320995}",0.0095990674427325,0.0381408205911589,"{""engine_temp"": 215.3186342963321, ""oil_pressure"": 33.93169145671894, ""battery"": 12.373788320586275}",1.175807263668019,256.0,,288
R404,407.9198801326741,Kayonza,Kayonza,3,249.41365706579447,0.3308067126848575,11.384865910579576,26.452092198766312,0.3060584661736234,"{""0"": 0.78620308309145, ""1"": 0.7318288356841973, ""2"": 0.9431224512230096, ""3"": 0.8463859895236172, ""4"": 0.7538743244504108, ""5"": 0.7623202401060896, ""6"": 0.9797210777080014, ""7"": 0.9943758266607036, ""8"": 0.942385052541115, ""9"": 0.7518517390309788, ""10"": 0.8690742996350909, ""11"": 0.8329518853962866, ""12"": 0.944438832942987, ""13"": 0.715242601629755, ""14"": 0.8297694987713997, ""15"": 0.9923597730199979, ""16"": 0.8949244417301925, ""17"": 0.7193092087425396, ""18"": 0.9610957979675667, ""19"": 0.8317226313389305, ""20"": 0.8447141766655322, ""21"": 0.71823720049199, ""22"": 0.7916781636090346, ""23"": 0.749712060417452}","{""0"": 0.9445603656807484, ""1"": 0.9937602454920269, ""2"": 0.9742440469459777, ""3"": 0.9016821348313918, ""4"": 0.8065265131644427, ""5"": 0.9405127385904948, ""6"": 0.93480385059764}","{""winter"": 0.8921258922457928, ""spring"": 0.9887823259625187, ""summer"": 0.9107434226235948, ""fall"": 0.8475083749218477}",8.68156702790878,16,404,149,247,404,2024-04-17 01:23:05.818730,2024-04-17 04:46:49.932673,203.73523237655635,180.0,64.1055586437564,52.350563038357045,11.754995605399351,265.4651873109965,249.41365706579447,78.17946387015094,107.28256322020395,12.547805754496364,Fog,Heavy,False,5744.359879749222,General,Brake noise,0.1413283450467111,59,Uwase Emmanuel,driver06d2a618@example.com,DL00247,178,47356.49,0.7531588949264638,0.9098605359319136,17.82794924996911,0.9533864980281946,"{""highway"": 62.200420378496126, ""city"": 22.601720601602874, ""residential"": 24.7487195816643}",50,13,0.6714188091700994,0.9258858377587648,4.870628835847157,1,"['Basic', 'Advanced']","[""R270"", ""R034"", ""R362""]",0.1371437880302299,247,VEH0149,YuTong,79,Cab,maintenance,19,42319.83125716689,2015,13.595928894026496,0.5081885642979144,2024-11-16,32,12903.667996360278,0.2309147288601803,51.03515531686704,"{""co2"": 243.48648526673261, ""nox"": 34.80234119071212}",0.0010666800671731,0.0254945363392511,"{""engine_temp"": 205.42547773504464, ""oil_pressure"": 66.11203963105454, ""battery"": 12.656172378454313}",1.4425090350533951,247.0,,149
R408,464.0847625377203,Kibuye,Nyundo,9,178.32669734705897,0.7747046823039113,18.69121110177906,45.517155347193885,0.2929312190013963,"{""0"": 0.7482196024184483, ""1"": 0.9765417040519939, ""2"": 0.706305384271685, ""3"": 0.8382067344995724, ""4"": 0.777030508070119, ""5"": 0.8402217387901447, ""6"": 0.9063560152430914, ""7"": 0.8602110625568253, ""8"": 0.9681259712036466, ""9"": 0.7042266376448726, ""10"": 0.7190015081236388, ""11"": 0.8030660164361435, ""12"": 0.8908829880440781, ""13"": 0.7528445844470516, ""14"": 0.957040969572715, ""15"": 0.83821660064448, ""16"": 0.7553908005207103, ""17"": 0.9484629512780514, ""18"": 0.8978074528601757, ""19"": 0.7519240836880233, ""20"": 0.9967264933111506, ""21"": 0.7979835471098908, ""22"": 0.8143262407317348, ""23"": 0.8755756571217425}","{""0"": 0.9872687860809409, ""1"": 0.9574034012712316, ""2"": 0.8991546859278245, ""3"": 0.9435420104740824, ""4"": 0.8102654928792378, ""5"": 0.8838747077895697, ""6"": 0.8677270317098091}","{""winter"": 0.8470136495439554, ""spring"": 0.9926058119353888, ""summer"": 0.9488648596460832, ""fall"": 0.8893434265764854}",7.8638114115189826,17,408,326,549,408,2024-06-15 18:11:39.818730,,540.0,540.0,72.28631192256876,,,,178.32669734705897,,,,Clear,Moderate,True,7206.416447168408,General,,0.4245720697546771,65,Ndagijimana Alice,driverc688dcf7@example.com,DL00549,161,43188.98,0.7732483546207305,0.7807439761852845,13.147590611307452,0.8119487689878846,"{""highway"": 67.6820689284024, ""city"": 31.65867844194503, ""residential"": 15.455677140475023}",28,37,0.9873999379296228,0.7281480787350375,3.40281455458542,5,"['Basic', 'Advanced']","[""R074"", ""R127"", ""R308""]",0.2813709729321773,549,VEH0326,YuTong,61,Cab,maintenance,179,91573.8635893055,2014,9.152504268218705,0.6753689187719072,2024-10-15,155,15519.635133589143,0.0776819754268223,56.0576946492531,"{""co2"": 134.90122924095942, ""nox"": 19.124491998833733}",0.0018336677129193,0.0147606422507983,"{""engine_temp"": 186.18506935261024, ""oil_pressure"": 61.95093929050553, ""battery"": 13.87004028208699}",0.6360613002676272,549.0,,326
R413,376.9067004166157,Musanze,Musanze,10,431.5756255851505,0.5228866646675585,11.214914853163936,56.75709944905006,0.6480134531228735,"{""0"": 0.8370592608834426, ""1"": 0.8450753956773129, ""2"": 0.8164829131491941, ""3"": 0.805132471186965, ""4"": 0.7005334094476885, ""5"": 0.9812639149983838, ""6"": 0.9304920258264086, ""7"": 0.9419382971462658, ""8"": 0.7292718872146882, ""9"": 0.7446559468872418, ""10"": 0.9545209039512152, ""11"": 0.7762318464767489, ""12"": 0.9084932650747847, ""13"": 0.7429540216304268, ""14"": 0.8285490603472607, ""15"": 0.7563980958565091, ""16"": 0.842037111275439, ""17"": 0.7148922147290389, ""18"": 0.7722524899293608, ""19"": 0.7417140401665324, ""20"": 0.9804696174737917, ""21"": 0.7934726326968913, ""22"": 0.979041179846886, ""23"": 0.7764552327325017}","{""0"": 0.8943347838615598, ""1"": 0.903592780247044, ""2"": 0.863825568924794, ""3"": 0.9791586629858247, ""4"": 0.8939120044882829, ""5"": 0.9666927404986333, ""6"": 0.9766180224924724}","{""winter"": 0.711746739822571, ""spring"": 0.9081213833401469, ""summer"": 0.9435826845999541, ""fall"": 0.8597030117470509}",6.984811769662582,16,413,163,979,413,2024-06-30 14:45:26.818730,,600.0,600.0,75.99547879359885,,,,431.5756255851505,,,,Fog,Moderate,True,5951.522573404815,General,,0.2131059265608033,18,Kamanzi Emmanuel,driverc5ff971b@example.com,DL00979,87,24282.87,0.5766426680263117,0.964576680629585,4.161464353462942,0.9654743308495812,"{""highway"": 58.80373134804185, ""city"": 28.656862971865202, ""residential"": 23.847213654367607}",6,38,0.622438731998033,0.962257396777626,3.6095543683024816,3,"['Basic', 'Advanced']","[""R442"", ""R065"", ""R390""]",0.4913314812728376,979,VEH0163,Toyota Hilux,53,Coaster,inactive,290,61855.20158098168,2020,8.343250500434108,0.6585862248408618,2024-12-20,61,11591.00833032715,0.2554726078763203,57.753134687919925,"{""co2"": 287.2620456531224, ""nox"": 46.34390850288972}",0.0089528353655907,0.0495782301190155,"{""engine_temp"": 197.51814428144655, ""oil_pressure"": 43.38833863925513, ""battery"": 12.250586917487908}",1.6951656534541493,979.0,121.0,163
R421,144.22852916878242,Kayonza,Nyamagabe,10,250.3638265249312,0.5263394972904486,24.87489072149033,20.767806129624592,0.4650073892463296,"{""0"": 0.9645556643243209, ""1"": 0.8750281334470912, ""2"": 0.8966363013876336, ""3"": 0.7052938695366644, ""4"": 0.8669322369664683, ""5"": 0.7113477871776668, ""6"": 0.7646089198870819, ""7"": 0.8780219071158367, ""8"": 0.8995820913934278, ""9"": 0.7272311183421603, ""10"": 0.8877913272376348, ""11"": 0.8023468316981341, ""12"": 0.9432981463488863, ""13"": 0.8205943277210422, ""14"": 0.8232592256663022, ""15"": 0.90327407236803, ""16"": 0.8109073666375847, ""17"": 0.7406286921703398, ""18"": 0.9359867084136547, ""19"": 0.9342437383804417, ""20"": 0.8482295220625252, ""21"": 0.7085997359511651, ""22"": 0.7920132220521804, ""23"": 0.8933211953552564}","{""0"": 0.9428515659905392, ""1"": 0.9770072332832721, ""2"": 0.9953593545660965, ""3"": 0.8048066200136137, ""4"": 0.9627643904112432, ""5"": 0.9952210705793786, ""6"": 0.9263952266765861}","{""winter"": 0.7010194359490646, ""spring"": 0.8816089919892987, ""summer"": 0.9706492194871021, ""fall"": 0.8856321049539659}",5.400456087784353,18,421,21,719,421,2024-05-14 16:26:26.818730,2024-05-15 03:51:42.227563,685.2568138904231,600.0,80.44645950792365,45.14830176073652,35.298157747187126,272.35563728114084,250.3638265249312,23.847027721028297,29.522081624434552,55.80483560327411,Clear,Heavy,False,4766.426811855794,Fragile,,0.5882275346698526,48,Niyonsaba Jacqueline,driverdf3465b6@example.com,DL00719,118,45914.7,0.9233919840929464,0.8604032056490509,17.588106338614477,0.8264781753298172,"{""highway"": 63.270597220538335, ""city"": 20.279311906588116, ""residential"": 15.77022180640217}",19,5,0.7002639111418709,0.8974590650451262,4.11130611357452,1,"['Basic', 'Advanced']","[""R146"", ""R214"", ""R158""]",0.2664701498502806,719,VEH0021,Toyota Hilux,29,Coach,maintenance,204,13327.64114745062,2018,15.79872314842825,0.8278159883196021,2024-12-19,122,1110.618879407582,0.2675418756132731,56.64051115854273,"{""co2"": 220.90545718459413, ""nox"": 16.367963202503756}",0.0022478795834375,0.009348904172628,"{""engine_temp"": 192.89429281374976, ""oil_pressure"": 37.22242732722788, ""battery"": 13.022249539826419}",1.0887550795243754,719.0,,21
R424,304.8851598995801,Karongi,Musanze,8,395.3157452942884,0.4515774881402632,24.558651034215742,1.4853851884678182,0.1568661369472604,"{""0"": 0.9225240322897055, ""1"": 0.9938186838298602, ""2"": 0.8122123157277426, ""3"": 0.7993329418153153, ""4"": 0.9654745445902255, ""5"": 0.8710151513675894, ""6"": 0.979096427261724, ""7"": 0.783493628266975, ""8"": 0.8689390965917079, ""9"": 0.7978303306480014, ""10"": 0.958762190203881, ""11"": 0.9888771184952745, ""12"": 0.9316114314753051, ""13"": 0.8256177131279612, ""14"": 0.8657293597015765, ""15"": 0.9155595719849154, ""16"": 0.9124378723077651, ""17"": 0.8841485566314182, ""18"": 0.7879370919426522, ""19"": 0.921546229757279, ""20"": 0.9793755253070773, ""21"": 0.7347308051139168, ""22"": 0.713077360089839, ""23"": 0.7318110658447754}","{""0"": 0.8467179252539235, ""1"": 0.8268693249663487, ""2"": 0.8248633293805593, ""3"": 0.8416906037261043, ""4"": 0.866723280579353, ""5"": 0.8548590960682712, ""6"": 0.9968414374186464}","{""winter"": 0.8681981106227494, ""spring"": 0.9549315496763106, ""summer"": 0.9825806269381957, ""fall"": 0.8172457284312162}",1.2200835133415435,4,424,111,295,424,2025-03-05 21:11:34.818730,2025-03-06 06:36:39.310799,565.0748678225117,480.0,95.0579041283474,81.77404514684794,13.28385898149945,376.22779733707694,395.3157452942884,39.948100907780834,58.25090807563678,63.25183064327902,Rain,Light,False,6509.272682080037,Fragile,,0.5412021084743401,82,Munyaneza Claude,driverdb7eebd5@example.com,DL00295,106,48830.87,0.5563597371452764,0.9035808592615346,14.14228242275591,0.8883591570465817,"{""highway"": 57.525505291005885, ""city"": 31.953776847147118, ""residential"": 23.99160472999312}",18,20,0.9298992864689856,0.8426607516771314,4.599435216925482,3,"['Basic', 'Advanced']","[""R381"", ""R212"", ""R393""]",0.4595909907070383,295,VEH0111,Toyota Land Cruiser,61,Coaster,inactive,275,13274.44948549178,2011,14.258936202552515,0.761066976636096,2025-03-14,56,15429.220489311369,0.2618515420352937,37.21051293429697,"{""co2"": 193.7438820353238, ""nox"": 11.655057927416719}",0.0097736988525676,0.019545611939501,"{""engine_temp"": 182.99135586884682, ""oil_pressure"": 35.18765812996713, ""battery"": 13.728559833342725}",0.5810295346448906,295.0,,111
R425,248.9460229445871,Nyanza,Nyundo,8,239.4462617129492,0.6627701094982861,11.792091391857817,45.58132933064013,0.2123223932217668,"{""0"": 0.9994093567042736, ""1"": 0.7648085685036414, ""2"": 0.74733195267808, ""3"": 0.9876674767320182, ""4"": 0.8942745902794567, ""5"": 0.7300718654028392, ""6"": 0.8114550512018803, ""7"": 0.857230931772051, ""8"": 0.9934757988650805, ""9"": 0.7998958304267172, ""10"": 0.7773987139452979, ""11"": 0.9763795097088773, ""12"": 0.7024351066799199, ""13"": 0.8541232461392814, ""14"": 0.7305937572738348, ""15"": 0.9382799031822169, ""16"": 0.8175935893913748, ""17"": 0.8614971004706793, ""18"": 0.7365538852657116, ""19"": 0.897233178955495, ""20"": 0.7541935187663509, ""21"": 0.7504578553063775, ""22"": 0.8872645078551773, ""23"": 0.8143975225654853}","{""0"": 0.9250117094228173, ""1"": 0.8940465111674998, ""2"": 0.809238086544034, ""3"": 0.9435895238104088, ""4"": 0.9173871083895553, ""5"": 0.8700835935517359, ""6"": 0.8302714013000699}","{""winter"": 0.8095687563414359, ""spring"": 0.9243391907679275, ""summer"": 0.9784499450791214, ""fall"": 0.9225312611568215}",9.461466376700564,14,425,750,667,425,2024-11-11 05:59:23.818730,2024-11-11 14:58:11.487286,538.7944759358625,480.0,78.6926128215481,54.32382385927106,24.36878896227704,255.35491606922824,239.4462617129492,28.43625101675601,33.979782109772984,64.44429858603773,Clear,Light,False,2488.1010850298644,General,,0.620325070563254,8,Rwigema Claude,driver94328d42@example.com,DL00667,147,12827.51,0.6008664987354848,0.7678286006070714,18.548062366117797,0.9268789113879896,"{""highway"": 64.27359461173103, ""city"": 31.212080479678605, ""residential"": 21.83595072363493}",4,17,0.6981953000990632,0.7153611050873876,3.161922053279878,4,['Basic'],"[""R038"", ""R030"", ""R363""]",0.2530585022658012,667,VEH0750,Toyota Land Cruiser,52,Coach,maintenance,17,4871.267649032436,2022,15.00067067601655,0.5033464154681131,2025-02-12,40,8652.654978199978,0.2071920330214395,35.29230532753213,"{""co2"": 145.04207202702645, ""nox"": 38.35818310307807}",0.0038933070100241,0.0371873636056824,"{""engine_temp"": 218.24932001430648, ""oil_pressure"": 40.467037134018014, ""battery"": 12.49840449410235}",1.6393546423006962,667.0,344.0,750
